id field ra dec z lmass uv vj
1992.0 AEGIS 214.93769836 52.81503677 2.4577 9.49 1.2541711889291753 2.280177525557852
2005.0 AEGIS 214.99046326 52.85144806 1.742 10.01 1.1424953322689262 1.0564374642908667
2012.0 AEGIS 214.9528656 52.82368851 0.7035 9.46 0.6168651193610367 0.47328142703597176
2014.0 AEGIS 215.1006012 52.93024063 2.5289 9.58 0.5699470765970935 0.5834761121282234
2016.0 AEGIS 215.22639465 53.01746368 1.9839 11.0 1.7702863220431553 1.2081094271421082
2030.0 AEGIS 215.0922699 52.9221344 1.1704 10.93 1.822958718710843 1.6445071852154933
2031.0 AEGIS 215.21711731 53.01179123 1.7161 9.48 0.6713980495284593 0.4336879672803012
2038.0 AEGIS 214.88069153 52.77375793 2.0093 9.46 0.5097497537261625 0.3613410633810128
2045.0 AEGIS 215.18373108 52.98890686 1.9882 9.61 0.7357388116906265 0.5837580132082673
2048.0 AEGIS 215.25767517 53.04053116 1.3393 9.61 1.2294369729406656 1.0990784146093489
2052.0 AEGIS 215.14082336 52.95793152 1.908 10.8 1.6993995151180663 1.7664558877421759
2057.0 AEGIS 215.23138428 53.02069855 0.5811 10.33 1.4864042950119718 1.743975947395334
2063.0 AEGIS 215.16696167 52.97662354 1.9508 10.17 0.9586132980536398 1.3363750401188303
2066.0 AEGIS 215.01185608 52.86758804 2.4829 9.9 0.7063879162483189 0.8743396311329742
2075.0 AEGIS 215.01342773 52.86784744 0.9419 9.71 0.7939603930473311 0.6993590279272321
2084.0 AEGIS 215.10871887 52.93526459 1.6515 10.34 1.658748489415678 0.6189104454767795
2085.0 AEGIS 215.14015198 52.95780563 1.446 9.85 1.3396504380377445 1.388437533508119
2088.0 AEGIS 214.87062073 52.7672348 1.206 10.03 1.1796087041100305 1.2320125196317602
2107.0 AEGIS 214.8603363 52.75687408 0.6889 10.26 1.0125093525513496 1.0326442055035951
2108.0 AEGIS 215.15383911 52.96614075 1.1378 10.65 1.5966445894647459 1.7995042966783192
2109.0 AEGIS 215.24597168 53.03281021 2.3404 9.5 0.6856771679588969 0.16532844816756115
2115.0 AEGIS 215.2245636 53.0176506 2.0204 10.01 0.6680914953464273 0.7124443831604796
2127.0 AEGIS 214.76646423 52.69316483 1.0017 9.48 0.9725351970528735 0.89678542923968
2137.0 AEGIS 215.25183105 53.03541183 0.7239 9.47 0.7479255520541478 0.5507785315080861
2144.0 AEGIS 215.06411743 52.90327454 1.7545 9.54 0.6425772607316353 0.2309314566138063
2152.0 AEGIS 215.1103363 52.93736649 1.8423 9.69 0.6310168155100457 0.6590323913585769
2160.0 AEGIS 215.21130371 53.00867844 1.7855 9.46 0.7292960757695117 0.3290597196580278
2207.0 AEGIS 214.80444336 52.72115326 2.5386 9.47 0.5430828181302967 1.0881901054369536
2208.0 AEGIS 215.28994751 53.06338882 2.2108 10.3 0.8223965550725594 0.82688498276838
2221.0 AEGIS 215.05665588 52.89852142 0.5469 10.32 1.8577224654411366 1.3788163596968486
2232.0 AEGIS 215.13768005 52.95762253 1.8741 9.52 0.9858042155560881 1.0549200179139115
2243.0 AEGIS 215.23187256 53.02312088 1.6552 9.91 1.2392645591939857 1.1740908790554905
2244.0 AEGIS 214.7518158 52.68334198 1.2007 9.69 1.0093686247998999 0.9064015845235853
2250.0 AEGIS 215.10098267 52.92809296 1.1862 11.03 1.4656531754395714 1.2987235711028422
2253.0 AEGIS 214.8883667 52.78118515 1.6922 9.49 0.7362748315553389 1.9418799457879472
2264.0 AEGIS 214.99978638 52.85985184 1.848 10.09 0.8459685795751725 0.7594900472387607
2270.0 AEGIS 215.28233337 53.05506897 0.795 9.94 0.6362243536779781 1.3360584845608816
2277.0 AEGIS 215.07008362 52.90687561 0.5534 10.35 1.16575138166873 1.3543331665009941
2283.0 AEGIS 215.21876526 53.01461029 2.5877 10.87 1.7386055033206238 1.5548126914745017
2289.0 AEGIS 214.99917603 52.85770416 1.6564 11.01 1.5100364142479736 1.3274307315413
2291.0 AEGIS 215.1769104 52.98517227 1.531 9.83 1.5161270306303405 1.5362546039820755
2299.0 AEGIS 215.14915466 52.96593857 2.1188 9.45 0.7683900004861631 0.39955668116940896
2300.0 AEGIS 215.10501099 52.93278503 1.11 10.88 1.612895858211323 1.2766915669067438
2304.0 AEGIS 214.96200562 52.83328629 2.425 9.95 0.9331004424952999 0.8064679635522356
2313.0 AEGIS 215.25802612 53.04188156 1.2334 9.47 0.8022503594541918 0.7101557070213635
2320.0 AEGIS 215.10139465 52.92915344 0.4985 9.71 0.9864779682091317 0.8672895432325888
2327.0 AEGIS 215.18243408 52.98801041 1.7413 10.07 0.9055120301759917 0.557401176405188
2328.0 AEGIS 214.92304993 52.80455017 0.8661 9.7 0.5024766918297291 0.6130098328668099
2329.0 AEGIS 215.10769653 52.93568802 1.8839 9.9 0.8276579317434001 0.516918605314258
2332.0 AEGIS 214.99304199 52.85563278 1.9644 9.55 0.7453984185263408 0.6487173426385989
2342.0 AEGIS 214.94668579 52.82144547 0.8435 9.83 0.6172656730230629 0.7429310383852107
2345.0 AEGIS 215.15353394 52.96840668 1.926 9.5 0.6806094880741522 0.17299154696618962
2350.0 AEGIS 215.02557373 52.8784523 2.4579 10.2 0.7897840604870842 0.5514853922369329
2364.0 AEGIS 214.96113586 52.83317566 1.6578 9.9 2.0914453977529055 1.1523292445872548
2374.0 AEGIS 214.97035217 52.8386116 1.7258 10.46 1.6117239161461883 1.0916528130590055
2377.0 AEGIS 214.96511841 52.83591461 2.4881 9.66 0.5407173000343392 0.4066940017879142
2381.0 AEGIS 214.91764832 52.8016243 1.9076 10.13 1.1107097869794835 0.7423891829170035
2427.0 AEGIS 215.10864258 52.93502426 1.6654 11.02 1.5471331471119392 1.2064581420149934
2428.0 AEGIS 214.83650208 52.74473572 1.6962 9.75 1.0102052578196163 0.7564092212729934
2442.0 AEGIS 214.86819458 52.76663589 1.6726 9.55 0.7236477748734864 0.7169277969626188
2449.0 AEGIS 214.90609741 52.79204178 0.4193 9.43 0.7204727047525078 0.6928862257674849
2450.0 AEGIS 215.12054443 52.9456749 0.7279 9.73 1.656024941766091 1.6707092085925055
2458.0 AEGIS 215.13815308 52.95793915 1.7915 9.66 0.6022308901639797 0.35132323855684133
2469.0 AEGIS 215.1990509 52.99843597 0.6502 10.56 1.9960218811689363 1.538240989959774
2471.0 AEGIS 215.08880615 52.92351913 1.1649 9.58 0.6085506506094815 0.5230713812520461
2481.0 AEGIS 214.93727112 52.81550598 1.3613 11.0 1.8148822808088751 1.227517792208306
2500.0 AEGIS 214.75898743 52.68926239 0.901 9.83 1.1737102196004305 1.1426696032505665
2501.0 AEGIS 215.2098999 53.00945282 2.5691 9.43 1.0763416168955515 -0.12673761163512057
2504.0 AEGIS 215.11529541 52.94213486 2.3384 10.41 0.7306176029731749 0.6318075019204237
2506.0 AEGIS 215.0007019 52.86210251 2.1407 9.65 0.944933080615558 1.4784513764195468
2514.0 AEGIS 214.93937683 52.81736755 1.9641 10.06 0.8512127598709239 0.42830250063140285
2516.0 AEGIS 215.01573181 52.87244797 1.8568 9.47 0.8604382100386831 0.15986211125793973
2520.0 AEGIS 215.1819458 52.98974991 1.3546 9.9 1.1796434747474762 1.0689748683280622
2541.0 AEGIS 214.75727844 52.68828964 0.5397 9.86 2.290404510123553 1.005086027501023
2547.0 AEGIS 214.95220947 52.82529449 0.7987 10.08 0.8294331551154287 0.7189768127370565
2548.0 AEGIS 215.04281616 52.89128876 1.4581 9.53 0.6745333230150132 0.4096581618305564
2552.0 AEGIS 214.92785645 52.81001282 1.3236 9.55 0.9837220627638422 0.8109688817763844
2560.0 AEGIS 215.08529663 52.92100906 0.8885 9.5 0.8926957368844859 0.7304653330156825
2567.0 AEGIS 214.75053406 52.68301773 1.4161 9.89 0.8052357254054943 0.5678903347721411
2576.0 AEGIS 215.25022888 53.0375061 0.6824 9.54 1.3907970173904514 1.413767146926834
2578.0 AEGIS 214.75521851 52.68735886 2.2642 11.0 1.730487947865165 1.6837521922668395
2586.0 AEGIS 214.75238037 52.68563461 2.4671 10.15 0.5734803373354257 1.2535938621937426
2593.0 AEGIS 214.92251587 52.80581665 0.8117 9.97 1.3227796435728154 1.361537281052291
2598.0 AEGIS 215.24513245 53.03323746 1.2034 10.34 1.36035942018348 1.489360348038693
2613.0 AEGIS 215.18678284 52.98851013 0.8223 10.93 1.2191037436727528 1.2964464616198303
2614.0 AEGIS 214.75396729 52.68690491 2.3503 9.78 0.42062389094106634 1.4062908244159682
2617.0 AEGIS 215.16998291 52.98193359 2.5735 9.44 0.5185511218129523 0.5263229436167265
2621.0 AEGIS 215.22355652 53.01927948 2.1195 10.72 1.5652282829621922 1.699348772673639
2634.0 AEGIS 214.82403564 52.73424149 0.7665 10.65 1.8802667761016842 1.3125810324119693
2642.0 AEGIS 215.19174194 52.99573135 0.6357 10.22 1.758467123914477 1.2557994272412474
2643.0 AEGIS 214.8237915 52.73558426 1.5571 9.99 0.8255434862080528 1.117911335746815
2648.0 AEGIS 214.95532227 52.82795334 0.7268 9.92 1.331962240734782 1.1842635229315885
2665.0 AEGIS 215.12188721 52.94606018 0.7169 9.79 0.846064082393435 0.9229779325665632
2667.0 AEGIS 215.24299622 53.03303146 1.5093 9.47 0.6674450938994609 0.21632075183886185
2671.0 AEGIS 214.94537354 52.82359695 1.7232 9.46 1.5198534742242518 -0.7864120609799878
2674.0 AEGIS 214.74803162 52.68144226 0.9171 9.96 1.1045627589337021 1.0781149900667937
2681.0 AEGIS 214.99201965 52.85515594 1.9199 10.99 1.627872700510421 1.1501625213125168
2682.0 AEGIS 215.0418396 52.89165497 1.7945 10.21 1.6552722913785787 1.3522936944384436
2688.0 AEGIS 214.98594666 52.8506279 0.8452 9.94 0.9489649091175474 1.0621795120922664
2693.0 AEGIS 215.05218506 52.89867783 1.2641 9.43 0.6996706903528296 0.6288693094261145
2701.0 AEGIS 214.85540771 52.75868988 2.0208 10.82 1.7295757362448474 1.5515466853054851
2713.0 AEGIS 214.99163818 52.85557938 1.9386 9.49 0.4514536799155524 0.14369590115262929
2714.0 AEGIS 215.18614197 52.992836 0.8176 9.59 1.0879683898079247 0.6463971920970922
2719.0 AEGIS 214.79466248 52.71502304 2.1767 10.05 0.6057118236236397 0.6432191734824448
2721.0 AEGIS 214.91596985 52.80243683 2.1367 10.12 0.9807269361565202 0.5393417341744242
2738.0 AEGIS 215.2228241 53.01881027 2.3613 9.93 0.7078163258523313 0.6863948386061338
2743.0 AEGIS 214.76193237 52.69170761 1.2909 9.81 0.8617144074269762 0.8100404176251795
2756.0 AEGIS 214.84265137 52.74983597 1.3414 10.57 1.9234895177140139 1.484882746594616
2767.0 AEGIS 215.06861877 52.91059113 1.1839 9.48 0.8059888046826504 0.397126213708262
2790.0 AEGIS 215.03559875 52.88729858 0.8504 9.56 0.9734915996843911 1.3906131127210306
2794.0 AEGIS 215.13386536 52.95671082 2.2802 9.58 0.32862946197599546 -0.18344069141264768
2795.0 AEGIS 215.16349792 52.97815704 2.1212 9.68 1.0947576647818735 0.7921552086444379
2801.0 AEGIS 215.05577087 52.8986702 0.5582 10.51 1.8999201575502198 1.6066217873860589
2802.0 AEGIS 215.09986877 52.93312454 2.3658 10.29 0.9875821674809605 0.9866246926306477
2803.0 AEGIS 215.2169342 53.01549911 1.893 9.9 1.1522689977683085 1.1135163941234776
2804.0 AEGIS 214.96817017 52.8402977 2.5318 9.72 0.5895126458691318 0.6231108397201615
2807.0 AEGIS 215.0572052 52.90152359 0.5973 9.74 1.6318762796399056 1.211028997193802
2813.0 AEGIS 215.0153656 52.8715744 1.3303 9.5 1.0196328980572078 0.6418514315620352
2819.0 AEGIS 215.10874939 52.93803787 2.1848 10.06 0.42167016442334065 0.4679618565623985
2825.0 AEGIS 214.85472107 52.75898361 1.7741 10.59 1.482153986147345 1.7724463278474407
2838.0 AEGIS 215.04083252 52.8902092 1.2281 9.86 0.7335510837058141 0.45716163213327726
2847.0 AEGIS 215.14344788 52.96397781 1.733 9.5 0.5729992232959451 0.5237719640151485
2874.0 AEGIS 214.84712219 52.75382614 1.1909 9.52 0.7831727728743929 0.7420516281184192
2875.0 AEGIS 214.86790466 52.76900864 1.2859 9.85 0.7830159531577137 1.015077042142349
2879.0 AEGIS 215.03474426 52.88748169 2.091 9.59 0.5687753301842401 0.5163375457752645
2885.0 AEGIS 215.11972046 52.94710159 1.922 9.99 0.8189264493887666 0.7892800172966986
2892.0 AEGIS 214.95323181 52.82847214 1.7455 9.89 0.7483198615393903 0.4418069728544858
2895.0 AEGIS 214.85441589 52.7596283 2.0654 10.36 1.6803400029663424 1.9117227026451176
2905.0 AEGIS 214.90516663 52.79553223 1.5506 9.81 1.0333059385965835 1.5369137839327898
2918.0 AEGIS 215.16899109 52.98084259 2.0708 11.53 1.6208177297113988 1.3071521335511915
2922.0 AEGIS 214.90489197 52.79578781 2.2209 9.8 0.8035683111062415 0.7422476273576906
2943.0 AEGIS 215.25045776 53.03966141 2.4741 9.49 0.4800757726713364 0.2886669098998453
2944.0 AEGIS 214.75292969 52.68689728 2.4488 9.82 0.41514535773543004 0.2550333000067954
2948.0 AEGIS 214.90403748 52.7952652 2.1656 9.58 0.7768831309005614 0.883498945092598
2951.0 AEGIS 215.13981628 52.96222687 2.1453 9.57 0.7157280134455414 0.052142714516961786
2957.0 AEGIS 214.90315247 52.7935524 2.4753 11.31 1.6064945912918682 1.293457702587542
2958.0 AEGIS 214.8573761 52.76122665 1.5765 10.52 1.8049445652710039 1.155647214801194
2964.0 AEGIS 215.1403656 52.96253204 2.4862 9.42 0.6101772232117798 -0.10715605786728108
2972.0 AEGIS 215.23301697 53.02608109 0.9853 9.62 0.717408829681408 0.6016054808219548
2986.0 AEGIS 215.09393311 52.92901611 1.0666 9.75 0.8337202190791305 0.623466713551453
2987.0 AEGIS 214.76914978 52.69865036 1.9602 9.53 0.5374643113773263 0.2850192563204675
3010.0 AEGIS 215.01145935 52.87108612 2.4673 9.44 0.7582682875619461 -0.26764276425777195
3011.0 AEGIS 214.90852356 52.79847336 2.2007 9.71 0.9159323790536691 0.4684462938141931
3016.0 AEGIS 215.21862793 53.01613617 1.6304 10.09 1.2372081058236095 1.0739208512089677
3033.0 AEGIS 215.12420654 52.94845581 0.6252 10.53 1.803505917676476 1.7970374651611443
3035.0 AEGIS 215.22666931 53.02259445 1.7604 10.79 1.6709784371023237 1.0470124971026165
3037.0 AEGIS 215.05934143 52.90525055 2.4276 9.91 0.6992851880175337 0.4025569881155163
3050.0 AEGIS 215.22575378 53.02275467 2.2593 9.67 0.7635206612141304 0.5531975928620159
3056.0 AEGIS 214.80465698 52.72265625 0.7966 10.6 1.994433991820232 1.393165115876003
3065.0 AEGIS 214.88839722 52.78421021 1.5738 9.64 0.5512317503159196 0.24223747710350707
3066.0 AEGIS 215.27636719 53.0581131 1.3762 9.74 0.9744129127196839 0.9395940975125825
3074.0 AEGIS 215.08824158 52.92468262 0.6585 9.55 1.5007980355675123 0.9635985956723582
3075.0 AEGIS 215.07232666 52.91430283 1.3697 9.84 0.8442763098912897 0.5894809551500967
3078.0 AEGIS 214.93992615 52.81936646 1.8496 9.88 0.8834269186063949 0.46663949345255396
3080.0 AEGIS 215.05023193 52.89865112 1.3881 9.79 0.7447278279441926 0.6876855595870351
3084.0 AEGIS 215.18435669 52.99404907 1.8564 9.57 0.880319571624732 0.7260222152090879
3092.0 AEGIS 214.86184692 52.76506042 2.4672 10.32 0.649078277893917 0.28268604519195684
3094.0 AEGIS 215.06674194 52.91083527 2.4662 9.62 0.5765985610451531 -0.2155281589343512
3095.0 AEGIS 214.75253296 52.68692398 2.1119 9.69 0.580598902703907 0.034392330123106024
3100.0 AEGIS 214.95851135 52.83374405 1.2946 9.6 0.8230156728984979 0.5323966988034636
3106.0 AEGIS 214.94581604 52.82275772 1.6345 11.12 1.9147832960031999 1.1462154973835461
3112.0 AEGIS 214.91194153 52.8006897 1.7002 10.47 1.5535282706836886 0.7097809808913007
3120.0 AEGIS 214.75671387 52.6860199 0.5359 10.97 1.8723295601382952 1.697233216882027
3126.0 AEGIS 214.82633972 52.7401886 2.1161 9.95 0.8890762215011095 0.7899575994549329
3144.0 AEGIS 215.16505432 52.98022461 2.1291 10.72 1.1814773041355904 1.383861943160076
3152.0 AEGIS 215.1907959 52.99769211 1.1953 10.26 1.1503830585835235 1.3137828536930753
3156.0 AEGIS 215.20558167 53.00580215 0.4275 10.83 1.996151092235153 1.6492162461628277
3159.0 AEGIS 215.05667114 52.90232849 0.5378 9.91 1.7167052882889846 1.17725134172391
3161.0 AEGIS 214.8618927 52.7663765 2.3437 9.76 0.5909901595273687 1.8346381081352794
3164.0 AEGIS 214.98852539 52.85495377 2.4883 10.68 1.1469830960282554 1.072303540389974
3169.0 AEGIS 215.04498291 52.89510727 1.2212 9.89 0.6929640626979685 0.4754622682732562
3180.0 AEGIS 215.02232361 52.87935257 1.6283 9.92 0.793333788394836 0.586398412380335
3181.0 AEGIS 215.08157349 52.92187881 2.596 9.8 0.7614482964654773 0.051405412072106436
3186.0 AEGIS 214.86416626 52.76730347 1.6236 10.06 0.8550522994230754 0.9756059800783762
3206.0 AEGIS 214.98841858 52.85600662 2.309 10.12 1.106834191930298 1.391874039194179
3215.0 AEGIS 214.98049927 52.84988403 1.1676 10.0 1.0083877335498244 0.8805531277490677
3222.0 AEGIS 215.24960327 53.03939819 1.7741 9.62 0.6584234608287621 0.27602251151139573
3237.0 AEGIS 215.10905457 52.94122314 1.5187 10.41 1.292848710034735 1.1075187968113247
3239.0 AEGIS 215.05297852 52.90107727 1.9423 10.01 0.6602481196027006 0.6240828451630005
3244.0 AEGIS 214.90156555 52.79491806 1.8413 9.5 0.9625529588285514 0.7915928699538579
3246.0 AEGIS 214.89303589 52.7860527 0.6254 9.49 0.6512826781787429 0.6734495918482506
3259.0 AEGIS 215.22291565 53.02054596 1.3661 9.67 0.7398207322661559 0.404370197144342
3260.0 AEGIS 214.81706238 52.73394012 2.1485 10.05 0.6764388125603483 0.2884302682408094
3261.0 AEGIS 215.11032104 52.94244766 0.9569 9.51 1.0777417746740783 1.4232758386769986
3276.0 AEGIS 215.04458618 52.89467621 1.1964 10.24 0.9002028833136864 0.719418849219581
3286.0 AEGIS 214.81645203 52.73373032 2.0924 9.56 0.5277936971888973 0.3910898523416962
3287.0 AEGIS 214.87898254 52.77864838 1.0524 9.42 0.781818771617127 0.833090027296705
3296.0 AEGIS 215.28225708 53.06238556 1.3007 9.56 0.5697216753149879 0.33468547114750363
3298.0 AEGIS 214.98788452 52.85595703 1.7756 10.73 1.8203880510175834 1.7001100390752861
3305.0 AEGIS 215.06282043 52.90715027 0.4952 9.95 1.3226360069119756 1.2680884035716302
3311.0 AEGIS 215.04542542 52.89463043 1.8535 11.33 1.8471036746425433 1.2370736520341905
3312.0 AEGIS 214.84584045 52.75513077 1.785 9.72 0.8919559627540974 1.0289882301694444
3336.0 AEGIS 214.86422729 52.76773453 1.3564 10.84 2.111281997865149 1.495596459834105
3340.0 AEGIS 214.94551086 52.82322311 1.6494 10.88 2.0164979621244066 1.2626788685892796
3348.0 AEGIS 214.98243713 52.85206604 1.1804 10.02 1.3505424937837265 1.0442300456345697
3355.0 AEGIS 215.21347046 53.01544571 1.872 9.53 0.8070154010155967 0.28863817377639067
3357.0 AEGIS 214.76094055 52.69472885 1.8474 9.6 0.8931189859267442 1.3174208620699686
3361.0 AEGIS 214.85235596 52.75937271 1.2362 9.77 0.8846704926215678 0.952752134800672
3376.0 AEGIS 215.25630188 53.04570007 1.8242 9.43 0.8210338253913194 0.4408461696999805
3385.0 AEGIS 215.04570007 52.89737701 1.0725 9.57 0.9795823600791207 0.7905509011325875
3404.0 AEGIS 214.86019897 52.765522 2.3403 10.82 1.6353023252648837 0.7345094739168123
3408.0 AEGIS 215.18022156 52.99124908 0.7712 9.86 1.740839215074789 1.6310170121836254
3424.0 AEGIS 214.92808533 52.8139534 1.9527 9.5 0.7757554065124034 0.29218695758099517
3425.0 AEGIS 215.03669739 52.89087677 1.4211 10.41 1.650036966826466 1.4758547225476137
3431.0 AEGIS 215.19438171 53.00154877 2.1861 10.19 0.9477687869042585 0.6610293740949027
3432.0 AEGIS 215.25068665 53.04092026 1.1789 10.75 1.4005835952967 1.5648632602388746
3436.0 AEGIS 215.27870178 53.06090546 1.2371 9.74 0.7262229659307583 0.6326917187671132
3455.0 AEGIS 215.05856323 52.90653992 1.9724 9.48 0.6299405966931609 0.04419170189593162
3456.0 AEGIS 215.03041077 52.88706207 2.1004 10.37 1.63964362833755 0.9626779669520422
3469.0 AEGIS 214.79911804 52.72207642 1.41 9.44 0.6144002567041258 0.372949443248458
3478.0 AEGIS 215.10879517 52.94138336 1.6578 9.6 0.4118532700686931 0.6279849621261286
3484.0 AEGIS 215.18338013 52.99448395 1.6133 10.47 1.4641270773154214 1.698852310174337
3496.0 AEGIS 214.98724365 52.85617065 1.6757 10.42 1.5070161097213755 0.9342209256871712
3497.0 AEGIS 214.96806335 52.84302902 2.5003 9.51 0.443222968568881 0.31996421165894323
3500.0 AEGIS 215.23854065 53.0338974 1.4762 9.72 0.8583814852561893 0.3523986436247458
3513.0 AEGIS 214.86051941 52.76499176 1.2945 10.86 1.7450588990093518 1.794635385759582
3514.0 AEGIS 215.19471741 53.00164413 1.4185 10.62 1.7135289600403243 1.9777003627756817
3520.0 AEGIS 214.87365723 52.77615356 1.9621 10.22 1.820711186775992 1.1095069734907217
3526.0 AEGIS 214.78459167 52.71193314 2.1045 10.96 1.247666376409605 1.2329477730641853
3527.0 AEGIS 215.14862061 52.9704628 1.8478 10.76 2.0222640920024904 1.5588826461380663
